date,mean_temp,diff_temp,max_temp,min_temp
5/1/2025,12.05,12.65,18.2,5.55
5/2/2025,11.45,11.55,16.95,5.4
5/3/2025,11.85,11.2,16.5,5.3
5/4/2025,12,12.9,17.1,4.2
5/5/2025,12.25,12.8,18.25,5.45
5/6/2025,12.4,13.4,18.4,5
5/7/2025,12.3,13.25,19,5.75
5/8/2025,13.55,12.85,19.45,6.6
5/9/2025,13.85,13.55,19.7,6.15
5/10/2025,12.9,12.25,19.2,6.95
5/11/2025,14.45,13.8,20.15,6.35
5/12/2025,15.15,13.2,19.85,6.65
5/13/2025,13.8,10.85,19,8.15
5/14/2025,12.95,12.1,18.55,6.45
5/15/2025,12.9,10.95,17.65,6.7
5/16/2025,13.2,12.5,19.75,7.25
5/17/2025,13.65,11.95,18.9,6.95
5/18/2025,12.8,10.1,17.9,7.8
5/19/2025,12.9,11.05,18.35,7.3
5/20/2025,13.55,12.7,19.65,6.95
5/21/2025,13.15,11.6,18.95,7.35
5/22/2025,14.5,13.3,21.1,7.8
5/23/2025,15,14.1,21.25,7.15
5/24/2025,16.2,13.9,21.85,7.95
5/25/2025,14.9,11.25,19.3,8.05
5/26/2025,15.65,11.5,19.6,8.1
5/27/2025,15.2,12.75,21.35,8.6
5/28/2025,14.5,13.25,20.9,7.65
5/29/2025,15.6,11.5,21.25,9.75
5/30/2025,15.15,13,21.7,8.7
5/31/2025,14.95,11.65,20.55,8.9
6/1/2025,14.8,12.7,20.75,8.05
6/2/2025,14.7,11.7,19.8,8.1
6/3/2025,16.15,11.4,21.6,10.2
6/4/2025,14.9,10.9,20.4,9.5
6/5/2025,15.9,12.65,21.9,9.25
6/6/2025,16.2,12.45,21.5,9.05
6/7/2025,17.3,13.4,22.5,9.1
6/8/2025,16.15,13.1,22.25,9.15
6/9/2025,16.6,11.55,21.35,9.8
6/10/2025,16.85,12.5,22.3,9.8
6/11/2025,17.2,12.7,22.25,9.55
6/12/2025,16.65,12.15,21.05,8.9
6/13/2025,16.55,12.65,22.15,9.5
6/14/2025,15.35,12.55,21.5,8.95
6/15/2025,15.7,10.05,19.1,9.05
6/16/2025,16.5,12.85,21.65,8.8
6/17/2025,16.75,12,21.85,9.85
6/18/2025,16.1,10.55,21.6,11.05
6/19/2025,17.55,13.5,23.25,9.75
6/20/2025,17.75,12.1,23.35,11.25
6/21/2025,17.2,11.25,22.2,10.95
6/22/2025,16.9,11.2,21.55,10.35
6/23/2025,17.1,11.3,22.75,11.45
6/24/2025,18.15,12.1,23.2,11.1
6/25/2025,18.55,11.8,23.5,11.7
6/26/2025,18.5,11.45,22.95,11.5
6/27/2025,19.05,13,24.55,11.55
6/28/2025,18.7,11.8,23.35,11.55
6/29/2025,17.5,10.25,21.8,11.55
6/30/2025,18.6,12.7,24,11.3
7/1/2025,18.45,12.75,23.35,10.6
7/2/2025,19.05,11.4,24.15,12.75
7/3/2025,18.55,14.6,24.65,10.05
7/4/2025,18.15,12.9,23.6,10.7
7/5/2025,18.4,11.6,23.35,11.75
7/6/2025,18.05,11.3,22.9,11.6
7/7/2025,17.3,9.3,20.9,11.6
7/8/2025,18,11.9,22.35,10.45
7/9/2025,18.35,12.75,24.55,11.8
7/10/2025,18.9,11.3,23.65,12.35
7/11/2025,18.85,11.25,23.9,12.65
7/12/2025,18.35,11.5,23.4,11.9
7/13/2025,19.05,10.7,23.55,12.85
7/14/2025,17.8,12.15,23.95,11.8
7/15/2025,18.45,11.15,23.4,12.25
7/16/2025,19,11.85,24.15,12.3
7/17/2025,17.9,13.45,24.55,11.1
7/18/2025,18.7,13.2,24.15,10.95
7/19/2025,19.9,12.85,25.35,12.5
7/20/2025,19,11.3,24.25,12.95
7/21/2025,18.25,11.55,23.55,12
7/22/2025,18.8,10.5,23.25,12.75
7/23/2025,18.3,10.6,23.05,12.45
7/24/2025,19.5,13.2,24.85,11.65
7/25/2025,21,14.25,26.65,12.4
7/26/2025,20.55,11.55,25.6,14.05
7/27/2025,21,11.3,24.9,13.6
7/28/2025,18.3,11.75,24.05,12.3
7/29/2025,18.75,12.05,23.7,11.65
7/30/2025,18.85,12.25,24.65,12.4
7/31/2025,19.1,12.1,23.8,11.7
